id,title,about_text,link_url,thumb_url,category_id,author_id,status,post_date,tags,Category (not in DB),Author(not in DB)
28,Design Milk,,http://2.design-milk.com/images/2012/06/Rosemont-1.jpg ,http://2.design-milk.com/images/2012/06/Rosemont-1.jpg,5,1,Active,10/01/2012,,Design,
29,Design Milk,,http://3.design-milk.com/images/2012/05/Casa-La-Punta-1.jpg ,http://3.design-milk.com/images/2012/05/Casa-La-Punta-1.jpg,5,1,Active,10/01/2012,,Design,
30,Design Milk,,http://1.design-milk.com/images/2012/05/Casa-De-Playa-1.jpg ,http://1.design-milk.com/images/2012/05/Casa-De-Playa-1.jpg,5,1,Active,10/01/2012,,Design,
31,Design Milk,,http://1.design-milk.com/images/2012/05/SIP-Panel-House-1.jpg ,http://1.design-milk.com/images/2012/05/SIP-Panel-House-1.jpg,5,1,Active,10/01/2012,,Design,
32,Design Milk,,http://2.design-milk.com/images/2012/05/Robin-Falck-Cabin-1.jpg ,http://2.design-milk.com/images/2012/05/Robin-Falck-Cabin-1.jpg,5,1,Active,10/01/2012,,Design,
33,Design Milk,,http://0.design-milk.com/images/2012/03/Snohetta-Reindeer-1.jpg ,http://0.design-milk.com/images/2012/03/Snohetta-Reindeer-1.jpg,5,1,Active,10/01/2012,,Design,
34,Design Milk,,http://1.design-milk.com/images/2012/03/Nett199-SAOTA-1.jpg ,http://1.design-milk.com/images/2012/03/Nett199-SAOTA-1.jpg,5,1,Active,10/01/2012,,Design,
35,Design Milk,,http://2.design-milk.com/images/2012/03/Metropolis-Spa-House-1.jpg ,http://2.design-milk.com/images/2012/03/Metropolis-Spa-House-1.jpg,5,1,Active,10/01/2012,,Design,
36,Design Milk,,http://2.design-milk.com/images/2012/03/2_Rieteiland_House_Garden_elevation.jpg ,http://2.design-milk.com/images/2012/03/2_Rieteiland_House_Garden_elevation.jpg,5,1,Active,10/01/2012,,Design,
37,Design Milk,,http://1.design-milk.com/images/2012/03/leibal_ring_apollo_1.jpg ,http://1.design-milk.com/images/2012/03/leibal_ring_apollo_1.jpg,5,1,Active,10/01/2012,,Design,
38,Design Milk,,http://0.design-milk.com/images/2012/03/Anastasia-Belvedere-12.jpg ,http://0.design-milk.com/images/2012/03/Anastasia-Belvedere-12.jpg,5,1,Active,10/01/2012,,Design,
39,Design Milk,,http://0.design-milk.com/images/2012/03/birdsnestbed-1.jpg ,http://0.design-milk.com/images/2012/03/birdsnestbed-1.jpg,5,1,Active,10/01/2012,,Design,
40,Design Milk,,http://2.design-milk.com/images/2012/03/AMA-mews-02-1-e1331042603957.jpg ,http://2.design-milk.com/images/2012/03/AMA-mews-02-1-e1331042603957.jpg,5,1,Active,10/01/2012,,Design,
41,Design Milk,,http://1.design-milk.com/images/2012/01/amanzi-1-ext-with-pool.jpg ,http://1.design-milk.com/images/2012/01/amanzi-1-ext-with-pool.jpg,5,1,Active,10/01/2012,,Design,
42,Design Milk,,http://1.design-milk.com/images/2011/11/bagno_kstudio_1.jpg ,http://1.design-milk.com/images/2011/11/bagno_kstudio_1.jpg,5,1,Active,10/01/2012,,Design,
43,Design Milk,,http://2.design-milk.com/images/2011/10/dune-house-JVA-1.jpg ,http://2.design-milk.com/images/2011/10/dune-house-JVA-1.jpg,5,1,Active,10/01/2012,,Design,
44,Design Milk,,http://www.roca.com/roca-london-gallery ,,5,1,Active,10/01/2012,,Design,
45,Design Milk,,http://1.design-milk.com/images/2011/09/dakar-sow-saota-1.jpg ,http://1.design-milk.com/images/2011/09/dakar-sow-saota-1.jpg,5,1,Active,10/01/2012,,Design,
46,Design Milk,,http://0.design-milk.com/images/2011/08/lugano_jma_2.jpg ,http://0.design-milk.com/images/2011/08/lugano_jma_2.jpg,5,1,Active,10/01/2012,,Design,
47,Design Milk,,http://1.design-milk.com/images/2011/07/palms-house-schmidt-2.jpg ,http://1.design-milk.com/images/2011/07/palms-house-schmidt-2.jpg,5,1,Active,10/01/2012,,Design,
48,Design Milk,,http://1.design-milk.com/images/2011/06/totems-studio-hive-4.jpg ,http://1.design-milk.com/images/2011/06/totems-studio-hive-4.jpg,5,1,Active,10/01/2012,,Design,
49,Design Milk,,http://3.design-milk.com/images/2011/06/appleton-residence-1.jpg ,http://3.design-milk.com/images/2011/06/appleton-residence-1.jpg,5,1,Active,10/01/2012,,Design,
50,Design Milk,,http://0.design-milk.com/images/2011/05/torres-house-1.jpg ,http://0.design-milk.com/images/2011/05/torres-house-1.jpg,5,1,Active,10/01/2012,,Design,
51,Design Milk,,http://1.design-milk.com/images/2011/03/first-crescent-1.jpg ,http://1.design-milk.com/images/2011/03/first-crescent-1.jpg,5,1,Active,10/01/2012,,Design,
52,Design Milk,,http://3.design-milk.com/images/2011/03/fogo-island-studios-1.jpg ,http://3.design-milk.com/images/2011/03/fogo-island-studios-1.jpg,5,1,Active,10/01/2012,,Design,
53,Design Milk,,http://3.design-milk.com/images/2011/03/woven-nest-1.jpg,http://3.design-milk.com/images/2011/03/woven-nest-1.jpg,5,1,Active,10/01/2012,,Design,
54,Design Milk,,http://1.design-milk.com/images/2011/03/pirate-bedroom-1.jpg ,http://1.design-milk.com/images/2011/03/pirate-bedroom-1.jpg,5,1,Active,10/01/2012,,Design,
55,Design Milk,,http://1.design-milk.com/images/2011/01/biscuit-95-yacht-1.jpg ,http://1.design-milk.com/images/2011/01/biscuit-95-yacht-1.jpg,5,1,Active,10/01/2012,,Design,
56,Design Milk,,http://3.design-milk.com/images/2010/12/house-in-guimaraes-1.jpg ,http://3.design-milk.com/images/2010/12/house-in-guimaraes-1.jpg,5,1,Active,10/01/2012,,Design,
57,Design Milk,,http://2.design-milk.com/images/2010/12/prater-street-1.jpg ,http://2.design-milk.com/images/2010/12/prater-street-1.jpg,5,1,Active,10/01/2012,,Design,
58,Design Milk,,http://0.design-milk.com/images/2010/12/caiano_morgado_warborn_30.jpg ,http://0.design-milk.com/images/2010/12/caiano_morgado_warborn_30.jpg,5,1,Active,10/01/2012,,Design,
59,Design Milk,,http://1.design-milk.com/images/2010/11/House_Pacdearcos_Mealha_2.jpg ,http://1.design-milk.com/images/2010/11/House_Pacdearcos_Mealha_2.jpg,5,1,Active,10/01/2012,,Design,
60,Design Milk,,http://3.design-milk.com/images/2010/10/balancing-barn-1.jpg ,http://3.design-milk.com/images/2010/10/balancing-barn-1.jpg,5,1,Active,10/01/2012,,Design,
61,Jane McGonigal: The game that can give you 10 extra years of life,"When game designer Jane McGonigal found herself bedridden and suicidal following a severe concussion, she had a fascinating idea for how to get better. She dove into the scientific research and created the healing game, SuperBetter. In this moving talk, McGonigal explains how a game can boost resilience -- and promises to add 7.5 minutes to your life.",http://www.ted.com/talks/jane_mcgonigal_the_game_that_can_give_you_10_extra_years_of_life.html ,http://images.ted.com/images/ted/519bf26cf8a81aba51b2a8a0be33d13145a0afe9_389x292.jpg,2,1,Active,10/01/2012,,Knowledge,
62,Pam Warhurst: How we can eat our landscapes,"What should a community do with its unused land? Plant food, of course. With energy and humor, Pam Warhurst tells at the TEDSalon the story of how she and a growing team of volunteers came together to turn plots of unused land into communal vegetable gardens, and to change the narrative of food in their community.",http://www.ted.com/talks/pam_warhurst_how_we_can_eat_our_landscapes.html,http://images.ted.com/images/ted/fde8f7d2016e6b40c8d02d218fd2a96feab6db25_389x292.jpg,2,1,Active,10/01/2012,,Knowledge,
63,Rob Legato: The art of creating awe,"Rob Legato creates movie effects so good they (sometimes) trump the real thing. In this warm and funny talk, he shares his vision for enhancing reality on-screen in movies like Apollo 13, Titanic and Hugo.",http://www.ted.com/talks/rob_legato_the_art_of_creating_awe.html,http://images.ted.com/images/ted/38cc7c1796085940748a1b7c69138d24b649a9b5_389x292.jpg,2,1,Active,10/01/2012,,Knowledge,
64,Mark Applebaum: The mad scientist of music,"Mark Applebaum writes music that breaks the rules in fantastic ways, composing a concerto for a florist and crafting a musical instrument from junk and found objects. This quirky talk might just inspire you to shake up the ""rules"" of your own creative work. ( Filmed at TEDxStanford. )",http://www.ted.com/talks/mark_applebaum_the_mad_scientist_of_music.html,http://images.ted.com/images/ted/a5b96e266216cd84e407142eb2d06650aad5c40e_389x292.jpg,2,1,Active,10/01/2012,,Knowledge,
65,Adam Sadowsky engineers a viral music video,"The band OK Go dreamed up the idea of a massive Rube Goldberg machine for their next music video -- and Adam Sadowsky's team was charged with building it. He tells the story of the effort and engineering behind their labyrinthine creation that quickly became the YouTube sensation ""This Too Shall Pass.""",http://www.ted.com/talks/adam_sadowsky_engineers_a_viral_music_video.html,http://images.ted.com/images/ted/175544_389x292.jpg,2,1,Active,10/01/2012,,Knowledge,
66,Michael Anti: Behind the Great Firewall of China,"Michael Anti (aka Jing Zhao) has been blogging from China for 12 years. Despite the control the central government has over the Internet -- ""All the servers are in Beijing"" -- he says that hundreds of millions of microbloggers are in fact creating the first national public sphere in the country's history, and shifting the balance of power in unexpected ways.",http://www.ted.com/talks/michael_anti_behind_the_great_firewall_of_china.html,http://images.ted.com/images/ted/21cfdf7c11fdeaa2a4cfbffd24997ba2aa6f0830_389x292.jpg,2,1,Active,10/01/2012,,Knowledge,
67,Bryan Stevenson: We need to talk about an injustice,"In an engaging and personal talk -- with cameo appearances from his grandmother and Rosa Parks -- human rights lawyer Bryan Stevenson shares some hard truths about America's justice system, starting with a massive imbalance along racial lines: a third of the country's black male population has been incarcerated at some point in their lives.",http://www.ted.com/talks/lang/en/bryan_stevenson_we_need_to_talk_about_an_injustice.html,http://images.ted.com/images/ted/440f0b346bf91d4eafaae0906597d4e31061365c_389x292.jpg,2,1,Active,10/01/2012,,Knowledge,
68,Susan Cain: The power of introverts,"In a culture where being social and outgoing are prized above all else, it can be difficult, even shameful, to be an introvert. But, as Susan Cain argues in this passionate talk, introverts bring extraordinary talents and abilities to the world, and should be encouraged and celebrated.",http://www.ted.com/talks/lang/en/susan_cain_the_power_of_introverts.html,http://images.ted.com/images/ted/a259f8620ed5aac4f7a7d24b2a2a83e54ccb6e4c_389x292.jpg,2,1,Active,10/01/2012,,Knowledge,
69,Rob Reid: The $8 billion iPod,"Comic author Rob Reid unveils Copyright Math (TM), a remarkable new field of study based on actual numbers from entertainment industry lawyers and lobbyists.",http://www.ted.com/talks/lang/en/rob_reid_the_8_billion_ipod.html,http://images.ted.com/images/ted/b0e8494bcbe5260e0b1900f2df3a02626af909ab_389x292.jpg,2,1,Active,10/01/2012,,Knowledge,
70,Andrew Stanton: The clues to a great story,"Filmmaker Andrew Stanton (""Toy Story,"" ""WALL-E"") shares what he knows about storytelling -- starting at the end and working back to the beginning. Contains graphic language ... (Note: this talk is not available for download.)",http://www.ted.com/talks/lang/en/andrew_stanton_the_clues_to_a_great_story.html,http://images.ted.com/images/ted/eb679cf1ed0afd31d96b80b0b2e657d4012a0e98_389x292.jpg,2,1,Active,10/01/2012,,Knowledge,
71,Vijay Kumar: Robots that fly ... and cooperate,"In his lab at Penn, Vijay Kumar and his team build flying quadrotors, small, agile robots that swarm, sense each other, and form ad hoc teams -- for construction, surveying disasters and far more.",http://www.ted.com/talks/lang/en/vijay_kumar_robots_that_fly_and_cooperate.html,http://images.ted.com/images/ted/8aa84e7e5d405e75f19fc51bf6f9918312fff4e5_389x292.jpg,2,1,Active,10/01/2012,,Knowledge,
72,Inside North Korea - VICE Travel - Part 1 of 3,Vice founder Shane Smith managed to get into North Korea after a year and half of trying and is witness to the craziness of this hermit nation. Crazy is actually kind of an understatement. Follow Shane on Twitter here: https://twitter.com/shanesmith30 Watch the rest here: http://bit.ly/Inside-North-Korea Check out the Best of VICE here: http://bit.ly/VICE-Best-Of Subscribe to VICE here!,http://www.youtube.com/watch?v=24R8JObNNQ4 ,http://i3.ytimg.com/vi/24R8JObNNQ4/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
73,Inside North Korea - VICE Travel - Part 2 of 3,Shane visits the North Korean side of the De-militarized Zone (DMZ) and surprisingly finds that it's more relaxed than the South however the propaganda and is out of control. North Korea is serious. Follow Shane on Twitter here: https://twitter.com/shanesmith30 Watch the rest here: http://bit.ly/Inside-North-Korea Check out the Best of VICE here: http://bit.ly/VICE-Best-Of Subscribe to VICE here!,http://www.youtube.com/watch?v=xw46Ll-Zy4s&feature=relmfu ,http://i1.ytimg.com/vi/xw46Ll-Zy4s/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
74,Inside North Korea - VICE Travel - Part 3 of 3,"The next stop on VICE's tour of North Korean propaganda was The People's Library, this place is weird and creepy - just like everywhere else in North Korea. The creep keeps on coming. Follow Shane on Twitter here: https://twitter.com/shanesmith30 Watch the rest here: http://bit.ly/Inside-North-Korea Check out the Best of VICE here: http://bit.ly/VICE-Best-Of Subscribe to VICE here!",http://www.youtube.com/watch?v=3HJj85K_7MQ&feature=relmfu ,http://i4.ytimg.com/vi/3HJj85K_7MQ/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
75,Football's Most Dangerous Rivalry,"The rivalry between football clubs Rangers and Celtic goes past typical name calling and dives into violence, racial slurs and pure hatred. The rivalry between Glasgow's ""Old Firm"" sides is the most famous in world football.",http://www.youtube.com/watch?v=cggTbCcbcNA&feature=relmfu ,http://i4.ytimg.com/vi/cggTbCcbcNA/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
76,Teenage Heroin Epidemic,"Swansea Love Story: An award-winning look at a generation lost to heroin, as told through the tragic love story of Amy and Cornelius. In 2009, Swansea drug agencies reported a 180 percent rise in heroin use, and it's visible on the city's streets.",http://www.youtube.com/watch?v=aIbpt1aDFqM&feature=relmfu ,http://i2.ytimg.com/vi/aIbpt1aDFqM/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
77,Krokodil: Russia's Deadliest Drug (NSFW),"A homemade drug called Krokodil is gaining popularity in Siberia and its effects on users are horrific. Krokodil is Russian for Crocodile, because of the way addicts' skin begins to get turn scaly, dry and eventually rot right off their bodies. Even most heroin users are frightened by Krokodil and want nothing to do with this terrifying drug.",http://www.youtube.com/watch?v=JsUH8llvTZo&feature=relmfu ,http://i3.ytimg.com/vi/JsUH8llvTZo/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
78,How to Buy Nukes on the Black Market,On the black market in Bulgaria enough money can buy anything from women and drugs to fully functioning nuclear warheads. Shane Smith and Eddy Moretti shop for dirty bombs in the Bulgarian black market.,http://www.youtube.com/watch?v=0c4f4NJSB_4&feature=relmfu ,http://i1.ytimg.com/vi/0c4f4NJSB_4/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
79,The Business of War: SOFEX,"SOFEX is where the world's leading generals come to buy everything from handguns to laser-guided missile systems. It stands for ""Special Operations Forces Exhibition Conference"" and it's essentially a trade-show where just about anyone with enough money can buy the most powerful weapons in the world.",http://www.youtube.com/watch?v=QL_3Qg-SADY&feature=relmfu ,http://i2.ytimg.com/vi/QL_3Qg-SADY/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
80,The Cannibal Warlords of Liberia (Full Length Documentary),"VICE travels to West Africa to rummage through the messy remains of a country ravaged by 14 years of civil war. Despite the United Nation's eventual intervention, most of Liberia's young people continue to live in abject poverty, surrounded by filth, drug addiction, and teenage prostitution.",http://www.youtube.com/watch?v=ZRuSS0iiFyo ,http://i3.ytimg.com/vi/ZRuSS0iiFyo/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
81,"Conflict Minerals, Rebels and Child Soldiers in Congo","Warlords, soldiers, and child laborers all toil over a mineral you've never even heard of. Coltan is a conflict mineral in nearly every cell phone, laptop, and electronic device. It's also tied to the deaths of over 5 million people in Congo since 1990.",http://www.youtube.com/watch?v=kYqrflGpTRE ,http://i4.ytimg.com/vi/kYqrflGpTRE/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
82,VICE Guide to Karachi: Pakistan's Most Violent City (Part 1/5),"Sure, we hear about violence in Pakistan all the time, but in 2011, more than three times as many people were killed in Karachi than the number of people killed in American drone strikes in the tribal areas.",http://www.youtube.com/watch?v=xgIl1vmIchA ,http://i1.ytimg.com/vi/xgIl1vmIchA/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
83,VICE Guide to Karachi: Battle for Lyari (Part 2/5),"Sure, we hear about violence in Pakistan all the time, but in 2011, more than three times as many people were killed in Karachi than the number of people killed in American drone strikes in the tribal areas.",http://www.youtube.com/watch?annotation_id=annotation_79530&feature=iv&index=2&list=PL9383B0B7583A5C66&src_vid=xgIl1vmIchA&v=27CnlYGlFL0 ,http://i3.ytimg.com/vi/27CnlYGlFL0/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
84,VICE Guide to Karachi: Raiding the Taliban (Part 3/5),"Sure, we hear about violence in Pakistan all the time, but in 2011, more than three times as many people were killed in Karachi than the number of people killed in American drone strikes in the tribal areas.",http://www.youtube.com/watch?annotation_id=annotation_723939&feature=iv&index=3&list=PL9383B0B7583A5C66&src_vid=27CnlYGlFL0&v=kkQ32S-urjQ ,http://i4.ytimg.com/vi/kkQ32S-urjQ/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
85,"VICE Guide to Karachi: Junkies, Scavengers, and Crocodiles (Part 4/5)","Sure, we hear about violence in Pakistan all the time, but in 2011, more than three times as many people were killed in Karachi than the number of people killed in American drone strikes in the tribal areas.",http://www.youtube.com/watch?annotation_id=annotation_335724&feature=iv&index=4&list=PL9383B0B7583A5C66&src_vid=kkQ32S-urjQ&v=yLfrK8irjtU ,http://i2.ytimg.com/vi/yLfrK8irjtU/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
86,VICE Guide to Karachi: Riding with a Killer (Part 5/5),"Sure, we hear about violence in Pakistan all the time, but in 2011, more than three times as many people were killed in Karachi than the number of people killed in American drone strikes in the tribal areas.",http://www.youtube.com/watch?annotation_id=annotation_525339&feature=iv&index=5&list=PL9383B0B7583A5C66&src_vid=yLfrK8irjtU&v=YtIT3uUEgzE,http://i2.ytimg.com/vi/YtIT3uUEgzE/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
87,Illegal Border Crossing in Mexico,"Every year, thousands of Mexicans illegally cross the US border. To find out exactly how it's done we went to El Alberto, Mexico to film the experience. El Alberto lies 800 miles south of the US border in the state of Hidalgo.",http://www.youtube.com/watch?v=BH_Z5BEZ5ts&feature=relmfu ,http://i3.ytimg.com/vi/BH_Z5BEZ5ts/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
88,World's Scariest Drug (Documentary Exclusive),"VICE's Ryan Duffy went to Colombia to check out a strange and powerful drug called Scopolamine, also known as ""The Devil's Breath."" It's a substance so intense that it renders a person incapable of exercising free will. The first few days in the country were a harrowing montage of freaked-out dealers and unimaginable horror stories about Scopolamine.",http://www.youtube.com/watch?v=ToQ8PWYnu04&feature=relmfu ,http://i1.ytimg.com/vi/ToQ8PWYnu04/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
89,Living in the Sewers of Colombia,"Aside from literally sleeping in feces, these people are dodging rats, flash floods and drug addicts. What's worse, the sewer dwellers are constantly under attack by local ""death squads,"" who fire open rounds and pour gasoline into their underground homes, then set them ablaze.",http://www.youtube.com/watch?v=X4koXeZvAfg&feature=relmfu ,http://i1.ytimg.com/vi/X4koXeZvAfg/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
90,The Vice Guide to the Balkans - Serbia,,http://www.youtube.com/watch?v=zs90i-Q67sc ,,2,1,Active,10/01/2012,,Knowledge,
91,"Horizon - The Truth About Exercise (BBC, 2012)","Like many, Michael Mosley want to get fitter and healthier but can't face hours on the treadmill or trips to the gym. Help may be at hand. He uncovers the surprising new research which suggests many of us could benefit from just three minutes of high intensity exercise a week.",http://www.youtube.com/watch?v=tyQSzx0ofto ,http://i1.ytimg.com/vi/tyQSzx0ofto/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
92,Why do we Dream - BBC Horizon,,http://www.youtube.com/watch?v=9nmVzXxdUeU&feature=related ,,2,1,Active,10/01/2012,,Knowledge,
93,BBC Faster Than the Speed of Light,,http://www.youtube.com/watch?v=v78kFuGNTLc&feature=related ,,2,1,Active,10/01/2012,,Knowledge,
94,The Hawking Paradox - BBC Horizon,,http://www.youtube.com/watch?v=mH428LQ5cD8&feature=related ,,2,1,Active,10/01/2012,,Knowledge,
95,BBC Horizon 2012 The Hunt for Higgs,,http://www.youtube.com/watch?v=raKN0RddL3A&feature=related ,,2,1,Active,10/01/2012,,Knowledge,
96,To Infinity and Beyond - BBC Horizon,,http://www.youtube.com/watch?v=iBsywDWmwyA&feature=related ,,2,1,Active,10/01/2012,,Knowledge,
97,BBC - Supernatural Science - Previous Lives,Uploaded by NetHoler on 2011-07-10.,http://www.youtube.com/watch?v=iq64XvwqzyQ&feature=related ,http://i2.ytimg.com/vi/iq64XvwqzyQ/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
98,Parallel Universes - BBC Horizon,,http://www.youtube.com/watch?v=eFrcw62Sh-8&feature=related,,2,1,Active,10/01/2012,,Knowledge,
99,BBC Horizon - The Secret You,"With the help of a hammer-wielding scientist, Jennifer Aniston and a general anaesthetic, Professor Marcus du Sautoy goes in search of answers to one of science's greatest mysteries: how do we know who we are? While the thoughts that make us feel as though we know ourselves are easy to experience, they are notoriously difficult to explain.",http://www.youtube.com/watch?v=8Biv_8xjj8E&feature=related,http://i1.ytimg.com/vi/8Biv_8xjj8E/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
100,BBC Horizon Project Poltergeist (Missing Neutrinos),"This is the story of two genuine scientific heroes. For forty years, John Bahcall and Ray Davis were engaged in a single extraordinary experiment - to find out why the Sun shines. In the end they would triumph.",http://www.youtube.com/watch?v=Xemmtr2X9yY ,http://i1.ytimg.com/vi/Xemmtr2X9yY/hqdefault.jpg,2,1,Active,10/01/2012,,Knowledge,
101,Seeing Stars - BBC Horizon,,http://www.youtube.com/watch?v=t0Modhxyakk&feature=related ,,2,1,Active,10/01/2012,,Knowledge,
102,How Long is a Piece of String?,,http://www.youtube.com/watch?v=JLIwuWNOWBk&feature=relmfu,,2,1,Active,10/01/2012,,Knowledge,
103,The Code (BBC Documentary) - Part 1 of 3 - Numbers,,http://www.youtube.com/watch?v=yymJUFsf1RM ,,2,1,Active,10/01/2012,,Knowledge,
